Month,Hour,Day Type,Daylight Savings Status,Indoor Temperature (C),Average Unmet Cooling Setpoint Difference (C),Indoor Relative Humidity (%),Equipment Electric Power (kWh),DHW Heating (kWh),Cooling Load (kWh),Heating Load (kWh),Solar Generation (W/kW),Occupant Count (people),Temperature Set Point (C),HVAC Mode (Off/Cooling/Heating),Carbon Intensity (kg_CO2/kWh)
6,2,7,0,24.71355117852243,-0.2864488214775704,67.01333917508131,0.1859177685232601,0.0,0.0,0.0,0.0,1.0,25.0,1,0.4268248696354485
8,15,4,0,24.2185872018738,-0.0036350203484225,59.72165550537735,0.5702185636688286,0.0,1.752937881587047,0.0,312.78839155949566,1.0,24.22222222222222,1,0.4713488323193351
7,17,7,0,24.99237472008256,-0.0076252799174412,64.07707840689075,0.3301945133542625,0.0,2.406498299981813,0.0,368.9738306858835,0.0,25.0,1,0.4522541183382813
6,4,7,0,22.94339791788676,-2.0566020821132405,78.18070455629947,0.1873515063247411,0.0,0.0,0.0,0.0,1.0,25.0,1,0.3122934033400528
6,19,3,0,24.996344173090087,-0.0036558269099131,75.5291974915112,0.370852089173569,0.0,1.314002811216869,0.0,65.61499187317531,1.0,25.0,1,0.4197271070117946
6,12,5,0,23.17689444002004,-1.8231055599799573,82.16251455901394,0.6676232643955375,0.0,0.0,0.0,451.5936095409572,0.0,25.0,1,0.4774216858118577
7,20,2,0,24.115961554893765,0.0048504437826579,66.48900874762055,0.2189400436318471,0.0,1.827626189453292,0.0,1.6873718601324177,0.0,24.111111111111107,1,0.4789744449336549
8,3,5,0,24.88100896599891,-0.1189910340010911,61.552482489089584,0.1845370172718691,0.0,0.0812970134334314,0.0,0.0,1.0,25.0,1,0.3641498722461507
8,10,4,0,24.998438985803347,-0.0015610141966426,48.33853039268213,0.7930914721672568,0.0,2.2930429972663187,0.0,425.05346869786047,1.0,24.99999999999999,1,0.4654237099031843
7,24,5,0,24.50393736092108,0.0039373609210784,61.91780440527876,0.2348470436593399,0.0,1.1069913744431112,0.0,0.0,1.0,24.5,1,0.3726157515609538
8,10,7,0,24.998014651477973,-0.0019853485220373,56.6042904282239,0.6960701933362421,0.0,1.9473805381403968,0.0,440.92310123280953,0.0,25.00000000000001,1,0.462812354822264
6,10,1,0,24.99883247183789,-0.0011675281621137,61.65523130680883,0.6988528576891782,0.0,1.283362689860731,0.0,437.6567849913423,0.0,25.000000000000004,1,0.4842407417030765
6,2,3,0,24.165008443693186,-0.0016582229734858,59.80403313413738,0.1859177685232601,0.106226031115662,0.4305520571928741,0.0,0.0,1.0,24.16666666666667,1,0.3978501267524075
6,4,4,0,24.92744343619215,-0.0725565638078507,62.18935158106777,0.1873515063247411,0.0,0.0,0.0,0.0,1.0,25.0,1,0.3622368281876896
8,22,1,0,24.998027802711828,-0.0019721972881718,51.02439592876672,0.3987619297386622,0.0,1.299350011901843,0.0,0.0,1.0,25.0,1,0.4486953999111887
6,7,2,0,24.999007988857105,-0.0009920111428947,60.587505732922494,0.3432478225221194,0.0,0.2617300618565901,0.0,33.11339498297011,1.0,25.0,1,0.5634722403315936
6,16,2,0,22.7768533334864,-0.0009244442913782,67.42663416570595,0.4546892301683017,0.0,3.0035025720433213,0.0,435.412120265215,0.0,22.77777777777778,1,0.4415468566634269
6,18,1,0,24.99548840552816,-0.0045115944718432,61.88159733702495,0.2797391515555835,0.0,1.962677082510058,0.0,208.44613322308376,0.0,25.0,1,0.3873226272094098
6,6,5,0,24.793094245428435,-0.2069057545715651,55.15012621350316,0.2308753685004064,0.0,0.0,0.0,0.0,1.0,25.0,1,0.4075612262221602
6,20,3,0,24.99976655789476,-0.0002334421052303,68.72048751923441,0.223046844364419,0.0,0.1074469513562273,0.0,-0.0,1.0,24.99999999999999,1,0.4821190336141704
6,1,3,0,23.89189381761922,0.0030049287303306,60.87204179021323,0.1873328365336289,0.0,0.880012494348077,0.0,0.0,1.0,23.88888888888889,1,0.4326883162559257
6,18,4,0,24.993753703424325,-0.0062462965756751,73.22106418778407,0.3967778988543043,0.0,2.0547476300621463,0.0,252.0732416254178,1.0,25.0,1,0.4085892488831837
7,9,7,0,24.99825310001863,-0.0017468999813665,66.98061294673204,0.5165510478767651,0.0,0.4909220864471615,0.0,108.49061486302654,1.0,25.0,1,0.4233455644076282
8,9,3,0,24.998155431505687,-0.0018445684943131,59.187383376775145,0.5165510478767651,0.0,1.266844706007504,0.0,263.16566718608766,1.0,25.0,1,0.5118028373537256
7,23,5,0,24.96692567357624,-0.0330743264237547,63.017751959458174,0.327578311974665,0.0,0.5456534258927459,0.0,0.0,1.0,25.0,1,0.4069313060378751
8,12,1,0,24.997489974777547,-0.0025100252224525,52.42025863662235,0.6648400520893343,0.4101745898618462,2.3470849146345847,0.0,510.30083761787074,0.0,25.0,1,0.489344284707622
6,2,6,0,23.54411146312736,-0.0114440924281993,74.06368095040958,0.1859177685232601,0.0,0.2701349908699395,0.0,0.0,1.0,23.55555555555556,1,0.3872424385226741
7,2,5,0,24.998493631948943,-0.0015063680510571,57.31181938854081,0.1858387959442551,0.0,0.3928985394863942,0.0,0.0,1.0,25.0,1,0.4675022043815884
7,16,3,0,24.9926768390793,-0.0073231609206985,62.11554673284,0.453280808896918,0.0,2.031468667158872,0.0,467.56148765267193,0.0,25.0,1,0.4827492547084512
6,20,5,0,24.998637236157577,-0.001362763842426,50.87582041645275,0.3591145543635261,0.0,1.3375247578632317,0.0,0.6472640254576445,1.0,25.000000000000004,1,0.4628853521536972
6,23,2,0,24.99864035600474,-0.0013596439952614,61.38495355167763,0.1932574503637306,0.0,0.3470677387858181,0.0,0.0,1.0,25.0,1,0.4867535798960272
6,5,1,0,24.22649743383251,-0.7735025661674904,64.62975302692513,0.2022366713500273,0.0,0.0,0.0,0.0,1.0,25.0,1,0.5055610130711923
8,13,3,0,24.99518191332957,-0.0048180866704292,58.49037993819661,0.7561252505641131,0.0,2.995264062306559,0.0,697.3095176950185,1.0,25.0,1,0.3920562645650292
7,19,4,0,24.99756667226011,-0.0024333277398902,50.57232177487624,0.3672021779630638,0.6596194457978131,2.0652929911008786,0.0,30.49222767188496,1.0,25.0,1,0.4794074776310043
7,16,6,0,24.993315284430548,-0.0066847155694524,53.22334576323233,0.5462321041963726,0.0,3.0606163029073,0.0,421.262834745988,1.0,25.0,1,0.466484183510724
8,7,1,0,24.99816077740223,-0.0018392225977699,53.37205162060499,0.2779605536424023,0.0,0.381163619945719,0.0,13.571239314945736,1.0,25.0,1,0.4975710519417777
7,23,1,0,24.236151498708608,0.0139292764863938,64.90623118638351,0.327578311974665,0.0,1.0298398318722075,0.0,0.0,1.0,24.22222222222221,1,0.4880654995646248
8,4,4,0,24.99787084755056,-0.0021291524494415,47.29679969399801,0.1872498625745154,0.0,0.6300015610871346,0.0,0.0,1.0,25.0,1,0.4245101821820156
7,21,5,0,24.998197074333543,-0.0018029256664533,69.0775129148623,0.3608659590761356,0.0,0.5078388396720936,0.0,0.0,1.0,25.0,1,0.4535391926588811
7,12,5,0,24.9973786775463,-0.0026213224536881,52.32260012724234,0.6648400520893343,0.0,2.368137342766162,0.0,560.2378754099473,0.0,24.99999999999999,1,0.4855713305642535
7,1,3,0,24.128580435206903,0.0174693240957886,60.43941236145612,0.1872530420247231,0.0961285378331069,1.1340827932573263,0.0,0.0,1.0,24.111111111111114,1,0.4795583424375245
8,18,1,0,24.99724127558257,-0.0027587244174256,58.632558918207295,0.2791968923933568,0.0,1.0812220343213936,0.0,58.97406286780267,0.0,25.0,1,0.452998851699034
8,15,1,0,24.992806305677767,-0.0071936943222326,51.55257153407985,0.481271341141533,0.0,3.28231398197812,0.0,445.4249895999012,0.0,25.0,1,0.4834737502636785
7,21,5,0,24.997936708558985,-0.002063291441015,56.04739050171917,0.3608659590761356,0.0,1.159469031914965,0.0,0.0,1.0,25.0,1,0.4939032391953308
7,15,7,0,24.99210320987776,-0.0078967901222384,54.89899275801527,0.481271341141533,0.0,3.6950520257955466,0.0,656.487956916965,0.0,25.0,1,0.4716977223349634
8,8,7,0,24.393048861815505,0.0041599729266152,58.40673891980957,0.4528696031970116,0.0,1.7119466209842948,0.0,96.03154374536864,1.0,24.38888888888889,1,0.410403138322871
6,4,6,0,22.544511114877288,-1.8999333295671548,86.09747737769186,0.1873515063247411,0.0,0.0,0.0,0.0,1.0,24.444444444444443,1,0.4867445431633987
6,7,3,0,24.9304121273685,-0.0695878726315015,61.38506417197619,0.278568908481856,0.0,0.0544083343946332,0.0,28.741245746534748,1.0,25.0,1,0.3772143762799153
7,2,6,0,24.51964524342868,-0.4803547565713231,71.03959258969728,0.1858387959442551,0.0,0.0,0.0,0.0,1.0,25.0,1,0.3704689584631222
8,7,2,0,24.99672708708469,-0.0032729129153103,53.73829792373186,1.2537970271821923,0.1728513380767683,0.7234286050864317,0.0,13.384028456946703,1.0,25.0,1,0.5153325603118101
7,1,5,0,24.44013315402399,-0.0043112904204534,60.07326733423467,0.1872530420247231,0.0,0.560161107163137,0.0,0.0,1.0,24.444444444444443,1,0.3612074212809343
8,21,1,0,24.998172761985483,-0.0018272380145063,50.93031943616592,0.3746704675292331,0.0,1.513792660898152,0.0,0.0,1.0,24.99999999999999,1,0.4538315977594415
7,9,6,0,24.998257687442816,-0.0017423125571838,71.35976091351226,0.5165510478767651,0.0,0.61044985618214,0.0,193.02331528997092,0.0,25.0,1,0.422410613755438
8,16,7,0,24.9871854119842,-0.0128145880158001,59.96519018097193,0.453280808896918,0.0966324435551477,4.094444761322873,0.0,561.4955429183099,0.0,25.0,1,0.3888930055023407
6,14,6,0,23.49283744916664,-0.0071625508333639,77.88572970263549,0.5440133050519659,0.1119936507187968,1.0567723855029945,0.0,474.0338405660498,0.0,23.5,1,0.4564738321204128
7,9,3,0,24.996687144455688,-0.003312855544312,48.11382293986688,0.6161897219076897,0.5639942200644249,2.868174828434137,0.0,213.682727237991,1.0,25.0,1,0.4960412801001348
8,1,4,0,24.024448080381944,0.0244480803819442,64.55356444638556,0.1872530420247231,0.0,1.536913394851922,0.0,0.0,1.0,24.0,1,0.3670763284540453
7,4,7,0,24.99928513491875,-0.0007148650812496,58.704049818312754,0.1872498625745154,0.0,0.118135333570026,0.0,0.0,1.0,25.0,1,0.3429226544805368
7,22,7,0,24.9982533341758,-0.0017466658242,58.67283266267717,0.3839987925904092,0.0,0.7151841730471281,0.0,0.0,1.0,25.0,1,0.4490044798317128
7,13,5,0,24.996477293295985,-0.0035227067040146,52.12337252323556,0.6633540071870194,0.0,2.657197775911367,0.0,638.509810210938,0.0,25.0,1,0.4850907935257549
7,22,4,0,24.99787924859735,-0.0021207514026464,58.07948900621349,0.3839987925904092,0.0960511513412015,0.8147211954030337,0.0,0.0,1.0,25.0,1,0.4322996640791154
8,11,1,0,24.989857130978685,-0.010142869021319,52.63729042024562,0.6891152416196643,0.0,1.8997530113254333,0.0,465.8495398466919,0.0,25.000000000000004,1,0.4907206197482105
6,17,5,0,24.991899171614104,-0.0081008283858956,68.54040714283184,0.3310541689135791,0.0,2.15477679935764,0.0,440.9817793720708,0.0,25.0,1,0.4092017745880936
6,24,2,0,22.80146345474782,0.0236856769700359,66.86285440523163,0.2356882857458636,0.0,1.9164327691355625,0.0,0.0,1.0,22.777777777777786,1,0.4178578046109167
8,5,5,0,24.99749790216197,-0.0025020978380254,62.39312091507431,0.2020440689382854,0.0,0.3210009868662751,0.0,0.0,1.0,25.0,1,0.3488916635350716
8,23,7,0,24.722323268805447,0.0001010465832251,53.47973975018012,0.1931724502987869,0.0,1.3205577983568286,0.0,0.0,1.0,24.72222222222222,1,0.4741866833374961
7,10,4,0,24.99846167135139,-0.0015383286486141,58.69562020918568,0.7910608702722528,0.0,1.4249487996322476,0.0,431.2384345568837,1.0,25.000000000000004,1,0.465275005811059
8,18,6,0,23.94309456538742,-0.0013498790570238,57.697008390490936,0.2791968923933568,0.0,4.742070314172063,0.0,206.6255714004697,0.0,23.944444444444443,1,0.4004648349242057
8,22,4,0,24.997603519926663,-0.0023964800733367,54.26084477708565,0.1961508990038325,0.0,1.2109141605866218,0.0,0.0,1.0,25.0,1,0.4240220650493775
7,11,5,0,24.998233959214897,-0.0017660407851138,52.50136024063802,0.6891152416196643,0.0,2.0445810381729665,0.0,535.4857735327046,0.0,25.00000000000001,1,0.4871676706885029
8,6,1,0,24.99913742991103,-0.0008625700889695,52.87986288889371,0.2305213281237841,0.0,0.1704446880029521,0.0,0.0,1.0,25.0,1,0.4790741448848704
8,2,6,0,24.91139912418502,-0.0886008758149792,52.26140077715877,0.1859076313878178,0.0,0.134007865509198,0.0,0.0,1.0,25.0,1,0.3838357262325855
6,21,3,0,24.937307620500462,-0.0626923794995377,69.14079616139645,0.2033156233727549,0.0,0.0,0.0,0.0,1.0,25.0,1,0.4809118287529497
6,16,7,0,24.992071734458776,-0.0079282655412242,56.04607426528134,0.4546892301683017,0.1043989692118648,2.703238490114553,0.0,408.825030956032,0.0,25.0,1,0.4183477410723449
6,1,7,0,23.299804354462083,-0.0335289788712458,75.8110732560483,0.1873328365336289,0.0,0.1753224999769005,0.0,0.0,1.0,23.33333333333333,1,0.3116656276375072
6,18,3,0,24.99561275363871,-0.0043872463612899,54.95529199985136,0.3967778988543043,0.0,2.188654713755385,0.0,259.2926102101567,1.0,25.0,1,0.4651738767313904
8,7,7,0,24.347788544703057,0.0144552113697287,55.207612684647486,0.2779605536424023,0.0,0.9184378242634508,0.0,0.0,1.0,24.33333333333333,1,0.4960437741627604
6,20,5,0,24.788688082260485,-0.2113119177395148,75.23424382677956,0.3591145543635261,0.1125673659413282,0.0,0.0,-0.0,1.0,25.0,1,0.4699940895975741
7,9,3,0,24.108326056202227,-0.0027850549088874,62.34192829646713,0.5165510478767651,0.0,1.5121236689974622,0.0,235.66586174278183,0.0,24.111111111111114,1,0.5095576646028613
8,1,7,0,23.888790276035465,-9.861285342438464e-05,53.957407994011,0.1982532015518044,0.0,1.5364752112807758,0.0,0.0,1.0,23.88888888888889,1,0.5012848196706208
