Month,Hour,Day Type,Daylight Savings Status,Indoor Temperature (C),Average Unmet Cooling Setpoint Difference (C),Indoor Relative Humidity (%),Equipment Electric Power (kWh),DHW Heating (kWh),Cooling Load (kWh),Heating Load (kWh),Solar Generation (W/kW),Occupant Count (people),Temperature Set Point (C),HVAC Mode (Off/Cooling/Heating),Carbon Intensity (kg_CO2/kWh)
6,3,7,0,23.333362766903697,2.943357036855332e-05,60.52429881066348,0.3295165160729696,0.0,3.0143414590414706,0.0,0.0,2.0,23.33333333333333,1,0.4200177237739249
7,3,3,0,22.779392717411923,0.0016149396341447,51.72839101390961,0.3294345515443117,0.0,3.9704173492125054,0.0,0.0,2.0,22.77777777777778,1,0.4574493643344106
6,10,7,0,23.88756654577637,-0.0013223431125197,63.57883110786719,1.01236023243068,0.4349356825612819,1.8185460283743944,0.0,279.16948447847693,2.0,23.88888888888889,1,0.3091597318361205
7,4,2,0,23.333350001173777,1.666784044829228e-05,61.63480270461905,0.3328197749176057,0.0,1.879102604332782,0.0,0.0,2.0,23.33333333333333,1,0.5091624577874386
6,12,1,0,24.44444708985685,2.645412404689296e-06,55.14585787608145,0.95834860088581,0.4184181230730635,3.731419764261933,0.0,609.1435478198807,1.0,24.44444444444445,1,0.4680417700398877
7,3,7,0,23.33335886805533,2.553472200261808e-05,57.33194743850861,0.3294345515443117,0.0,2.978223523924892,0.0,0.0,2.0,23.33333333333333,1,0.3586302844937507
6,15,2,0,26.72643743029672,-0.4957847919255016,54.97201603955161,0.7352068970751334,0.2231360436172872,0.0,0.0,458.6564660831906,0.0,27.22222222222222,1,0.4695444115118883
8,7,5,0,23.333341034294207,7.700960878764818e-06,58.979901514406144,0.4404090590451444,0.0,1.1614342683268886,0.0,13.708139002230366,1.0,23.33333333333333,1,0.4090620804835221
6,24,3,0,23.33655926359905,0.0032259302657138,65.38635983812276,0.3338357817140657,0.0,2.732672997043691,0.0,0.0,1.0,23.333333333333336,1,0.4051266722338155
7,18,4,0,25.554393378642423,-0.0011621769131373,51.61681519888371,0.6019664150126409,0.0,3.135800955040444,0.0,59.00974309101926,2.0,25.55555555555556,1,0.4434864554548263
8,12,2,0,24.44444581533087,1.370886437257468e-06,52.40656488012633,0.9539891654460554,2.162472689995315,6.236486156460391,0.0,582.7033001596103,1.0,24.444444444444432,1,0.4619965911681923
8,1,1,0,23.43063733934872,0.097304006015392,59.00415521673095,0.3323140619717091,0.0,3.864636180476108,0.0,0.0,2.0,23.33333333333333,1,0.4979663458648651
7,1,3,0,23.94365547856877,0.054766589679879,62.8485355436018,0.3846713820709648,0.0,2.008552998751174,0.0,0.0,1.0,23.88888888888889,1,0.5213946331252391
6,13,2,0,24.444437204579987,-7.239864451946687e-06,57.97374564116304,0.9581683766106752,0.0,1.959836289698187,0.0,384.5350512004679,1.0,24.44444444444444,1,0.4587545659453604
6,22,5,0,25.55555977911287,4.223557308336012e-06,56.107266740935465,5.353341466904569,0.029071454850454,2.996516629786992,0.0,0.0,2.0,25.55555555555556,1,0.3770494451898828
6,4,3,0,25.11392659386246,0.0028154827513482,65.11734542348847,0.3329290609558162,0.0,0.4684474870217829,0.0,0.0,2.0,25.11111111111111,1,0.3226308791046377
6,1,7,0,23.34059468511591,0.0072613517825743,62.39042068311026,0.3343356081879571,0.0,4.108740071195293,0.0,0.0,2.0,23.333333333333336,1,0.4304968145601094
7,15,6,0,24.9982616142553,-0.0017383857447015,59.28002677751018,0.8169549526862969,0.0,3.8738146849850894,0.0,598.5643668389945,1.0,25.0,1,0.3964697634795125
7,14,4,0,24.97135515910615,-0.0286448408938504,50.56264489032047,0.8383872239000298,0.1870778453595406,4.753351047176895,0.0,556.1817209425751,1.0,25.0,1,0.4793796762557223
8,9,7,0,23.664637896801185,-0.0020287698654719,61.96431953733303,0.7798373725780386,0.0,2.924157014406302,0.0,291.2641932708804,1.0,23.666666666666657,1,0.3144412737316691
7,17,6,0,27.22222796588613,5.74366390893033e-06,57.32949341592603,0.5321256956308329,0.0,4.643434459311276,0.0,416.57974872293374,0.0,27.22222222222222,1,0.4259558772888805
