Month,Hour,Day Type,Daylight Savings Status,Indoor Temperature (C),Average Unmet Cooling Setpoint Difference (C),Indoor Relative Humidity (%),Equipment Electric Power (kWh),DHW Heating (kWh),Cooling Load (kWh),Heating Load (kWh),Solar Generation (W/kW),Occupant Count (people),Temperature Set Point (C),HVAC Mode (Off/Cooling/Heating),Carbon Intensity (kg_CO2/kWh)
6,2,7,0,24.444440470699423,-3.973745020147135e-06,63.6871969347369,0.4190018496757925,0.0,0.3594197826858984,0.0,0.0,2.0,24.444444444444443,1,0.4268248696354485
8,15,4,0,23.903871556750502,0.0149826678616129,59.729615865625945,1.105076276879995,0.3373725791497885,2.123759273629398,0.0,312.78839155949566,2.0,23.88888888888889,1,0.4713488323193351
7,17,7,0,23.89390991105605,0.0050210221671598,64.09996907986046,0.7730044187035218,0.0,3.3484622513693485,0.0,368.9738306858835,1.0,23.88888888888889,1,0.4522541183382813
6,4,7,0,23.916398568493868,-0.5280458759505748,71.97925447325808,0.3971552062919549,0.0,0.0,0.0,0.0,2.0,24.444444444444443,1,0.3122934033400528
6,19,3,0,24.33333813455653,4.801223205674887e-06,71.19768171117599,0.9779371664277718,0.8982491460732775,2.963407103069033,0.0,65.61499187317531,2.0,24.333333333333325,1,0.4197271070117946
6,12,5,0,23.96146075530109,-0.4829836891433565,73.66283611772626,0.9912532190966776,0.0,0.0,0.0,451.5936095409572,0.0,24.444444444444446,1,0.4774216858118577
7,20,2,0,23.33361177419275,0.0002784408594216,66.83051005557695,1.1872741416524408,0.3861662819521888,3.759328214164217,0.0,1.6873718601324177,2.0,23.33333333333333,1,0.4789744449336549
8,3,5,0,24.444451010268576,6.565824133275555e-06,61.69756687182759,0.3973519516994346,0.0,1.0533107410259,0.0,0.0,2.0,24.444444444444443,1,0.3641498722461507
8,10,4,0,23.89206098546414,0.0031720965752377,54.839964135627554,1.1755378401646328,0.0,2.581037122766522,0.0,425.05346869786047,2.0,23.888888888888903,1,0.4654237099031843
7,24,5,0,24.44098515549001,-0.0034592889544349,58.61913844515912,0.6244427097004743,0.3091173227748251,1.0737662498191,0.0,0.0,2.0,24.444444444444446,1,0.3726157515609538
8,10,7,0,23.888913564161623,2.4675272744190124e-05,60.21822156912398,0.9898552524535702,0.0,2.159501975268741,0.0,440.92310123280953,0.0,23.88888888888888,1,0.462812354822264
6,10,1,0,24.4444462601068,1.815662361792647e-06,61.98346908288999,0.9931989638848708,0.0,0.9775368607045672,0.0,437.6567849913423,0.0,24.44444444444444,1,0.4842407417030765
6,2,3,0,24.44444696098233,2.516537886521064e-06,58.75603738472583,0.4190018496757925,0.0,0.5784587230420748,0.0,0.0,2.0,24.444444444444443,1,0.3978501267524075
6,4,4,0,23.888876453749468,-1.2435139421285156e-05,63.660704273680366,0.418829766816123,0.0,0.780671107490256,0.0,0.0,2.0,23.88888888888889,1,0.3622368281876896
8,22,1,0,23.88889448482751,5.595938620928109e-06,56.9109072101825,0.8402702411057963,0.1999256013275231,2.547292434232089,0.0,0.0,2.0,23.88888888888889,1,0.4486953999111887
6,7,2,0,24.4444481953937,3.7509492578635673e-06,61.88574439821724,0.6637329651146922,0.0,0.464548879082907,0.0,33.11339498297011,1.0,24.444444444444443,1,0.5634722403315936
6,16,2,0,24.44445293080762,8.486363178406009e-06,62.487006865097975,1.053216537088454,0.0,1.7475895721975674,0.0,435.412120265215,2.0,24.444444444444443,1,0.4415468566634269
